Serial Number:20293298 --

Date Time - GMT +05:00,"Temp, (*F)","RH, (%)","DewPt, (*F)",Host Connect,Button Down,EOF,
2018-06-21 13:08:23,60.03,99.98,60.06, , , ,
2018-06-21 13:23:23,60.34,99.98,60.37, , , ,
2018-06-21 13:38:23,60.18,99.98,60.21, , , ,
2018-06-21 13:53:23,60.18,99.98,60.21, , , ,
2018-06-21 14:08:23,60.34,99.98,60.37, , , ,
2018-06-21 14:23:23,60.41,99.98,60.44, , , ,
2018-06-21 14:38:23,60.64,99.98,60.68, , , ,
2018-06-21 14:53:23,60.26,99.98,60.29, , , ,
2018-06-21 15:08:23,59.95,99.98,59.98, , , ,
2018-06-21 15:23:23,59.25,99.98,59.28, , , ,
2018-06-21 15:38:23,59.02,99.98,59.05, , , ,
2018-06-21 15:53:23,58.71,99.98,58.74, , , ,
2018-06-21 16:08:23,58.71,99.98,58.74, , , ,
2018-06-21 16:23:23,58.79,99.98,58.82, , , ,
2018-06-21 16:38:23,58.87,99.98,58.90, , , ,
2018-06-21 16:53:23,58.56,99.98,58.59, , , ,
2018-06-21 17:08:23,58.48,99.98,58.51, , , ,
2018-06-21 17:23:23,58.33,99.98,58.35, , , ,
2018-06-21 17:38:23,58.25,99.98,58.28, , , ,
2018-06-21 17:53:23,58.25,99.98,58.28, , , ,
2018-06-21 18:08:23,58.17,99.98,58.20, , , ,
2018-06-21 18:23:23,58.02,99.98,58.05, , , ,
2018-06-21 18:38:23,57.94,99.98,57.97, , , ,
2018-06-21 18:53:23,57.86,99.98,57.89, , , ,
2018-06-21 19:08:23,57.63,99.98,57.66, , , ,
2018-06-21 19:23:23,57.40,99.98,57.43, , , ,
2018-06-21 19:38:23,57.40,99.98,57.43, , , ,
2018-06-21 19:53:23,57.09,99.98,57.12, , , ,
2018-06-21 20:08:23,56.78,99.98,56.81, , , ,
2018-06-21 20:23:23,56.40,99.98,56.42, , , ,
2018-06-21 20:38:23,56.24,99.98,56.27, , , ,
2018-06-21 20:53:23,56.40,99.98,56.42, , , ,
2018-06-21 21:08:23,56.09,99.98,56.11, , , ,
2018-06-21 21:23:23,56.01,99.98,56.03, , , ,
2018-06-21 21:38:23,56.01,99.98,56.03, , , ,
2018-06-21 21:53:23,56.01,99.98,56.03, , , ,
2018-06-21 22:08:23,55.86,99.98,55.88, , , ,
2018-06-21 22:23:23,55.86,99.98,55.88, , , ,
2018-06-21 22:38:23,55.70,99.98,55.73, , , ,
2018-06-21 22:53:23,55.39,99.98,55.42, , , ,
2018-06-21 23:08:23,55.32,99.98,55.34, , , ,
2018-06-21 23:23:23,55.39,99.98,55.42, , , ,
2018-06-21 23:38:23,55.24,99.98,55.26, , , ,
2018-06-21 23:53:23,55.16,99.98,55.18, , , ,
2018-06-22 00:08:23,55.24,99.98,55.26, , , ,
2018-06-22 00:23:23,55.24,99.98,55.26, , , ,
2018-06-22 00:38:23,55.16,99.98,55.18, , , ,
2018-06-22 00:53:23,55.16,99.98,55.18, , , ,
2018-06-22 01:08:23,55.24,99.98,55.26, , , ,
2018-06-22 01:23:23,55.24,99.98,55.26, , , ,
2018-06-22 01:38:23,55.24,99.98,55.26, , , ,
2018-06-22 01:53:23,55.16,99.98,55.18, , , ,
2018-06-22 02:08:23,55.24,99.98,55.26, , , ,
2018-06-22 02:23:23,55.16,99.98,55.18, , , ,
2018-06-22 02:38:23,55.16,99.98,55.18, , , ,
2018-06-22 02:53:23,55.08,99.98,55.11, , , ,
2018-06-22 03:08:23,55.16,99.98,55.18, , , ,
2018-06-22 03:23:23,55.16,99.98,55.18, , , ,
2018-06-22 03:38:23,55.16,99.98,55.18, , , ,
2018-06-22 03:53:23,55.08,99.98,55.11, , , ,
2018-06-22 04:08:23,55.24,99.98,55.26, , , ,
2018-06-22 04:23:23,55.32,99.98,55.34, , , ,
2018-06-22 04:38:23,55.16,99.98,55.18, , , ,
2018-06-22 04:53:23,55.16,99.98,55.18, , , ,
2018-06-22 05:08:23,55.16,99.98,55.18, , , ,
2018-06-22 05:23:23,55.16,99.98,55.18, , , ,
2018-06-22 05:38:23,55.24,99.98,55.26, , , ,
2018-06-22 05:53:23,55.16,99.98,55.18, , , ,
2018-06-22 06:08:23,55.01,99.98,55.03, , , ,
2018-06-22 06:23:23,55.08,99.98,55.11, , , ,
2018-06-22 06:38:23,55.55,99.98,55.57, , , ,
2018-06-22 06:53:23,55.62,99.98,55.65, , , ,
2018-06-22 07:08:23,55.86,99.98,55.88, , , ,
2018-06-22 07:23:23,55.86,99.98,55.88, , , ,
2018-06-22 07:38:23,56.94,99.98,56.96, , , ,
2018-06-22 07:53:23,57.32,99.98,57.35, , , ,
2018-06-22 08:08:23,56.63,99.98,56.65, , , ,
2018-06-22 08:23:23,58.33,99.98,58.35, , , ,
2018-06-22 08:38:23,59.95,99.98,59.98, , , ,
2018-06-22 08:53:23,60.34,99.98,60.37, , , ,
2018-06-22 09:08:23,60.64,96.95,59.81, , , ,
2018-06-22 09:23:23,61.34,93.75,59.56, , , ,
2018-06-22 09:38:23,63.35,99.06,63.12, , , ,
2018-06-22 09:53:23,62.19,99.98,62.22, , , ,
2018-06-22 10:08:23,61.65,99.98,61.68, , , ,
2018-06-22 10:23:23,61.11,99.98,61.14, , , ,
2018-06-22 10:38:23,60.41,99.98,60.44, , , ,
2018-06-22 10:53:23,59.49,99.98,59.52, , , ,
2018-06-22 11:08:23,59.33,99.98,59.36, , , ,
2018-06-22 11:23:23,59.02,99.98,59.05, , , ,
2018-06-22 11:38:23,58.79,99.98,58.82, , , ,
2018-06-22 11:53:23,58.71,99.98,58.74, , , ,
2018-06-22 12:08:23,58.79,99.98,58.82, , , ,
2018-06-22 12:23:23,58.71,99.98,58.74, , , ,
2018-06-22 12:38:23,59.25,99.98,59.28, , , ,
2018-06-22 12:53:23,59.72,99.98,59.75, , , ,
2018-06-22 13:08:23,59.25,99.98,59.28, , , ,
2018-06-22 13:23:23,59.25,99.98,59.28, , , ,
2018-06-22 13:38:23,59.56,99.98,59.59, , , ,
2018-06-22 13:53:23,59.79,99.98,59.82, , , ,
2018-06-22 14:08:23,59.79,99.98,59.82, , , ,
2018-06-22 14:23:23,59.72,99.98,59.75, , , ,
2018-06-22 14:38:23,59.79,99.98,59.82, , , ,
2018-06-22 14:53:23,59.72,99.98,59.75, , , ,
2018-06-22 15:08:23,59.18,99.98,59.21, , , ,
2018-06-22 15:23:23,59.33,99.98,59.36, , , ,
2018-06-22 15:38:23,59.33,99.98,59.36, , , ,
2018-06-22 15:53:23,59.33,99.98,59.36, , , ,
2018-06-22 16:08:23,59.33,99.98,59.36, , , ,
2018-06-22 16:23:23,59.41,99.98,59.44, , , ,
2018-06-22 16:38:23,59.18,99.98,59.21, , , ,
2018-06-22 16:53:23,59.18,99.98,59.21, , , ,
2018-06-22 17:08:23,59.25,99.98,59.28, , , ,
2018-06-22 17:23:23,59.10,99.98,59.13, , , ,
2018-06-22 17:38:23,58.95,99.98,58.97, , , ,
2018-06-22 17:53:23,58.87,99.98,58.90, , , ,
2018-06-22 18:08:23,58.71,99.98,58.74, , , ,
2018-06-22 18:23:23,58.79,99.98,58.82, , , ,
2018-06-22 18:38:23,58.48,99.98,58.51, , , ,
2018-06-22 18:53:23,58.33,99.98,58.35, , , ,
2018-06-22 19:08:23,58.17,99.98,58.20, , , ,
2018-06-22 19:23:23,58.25,99.98,58.28, , , ,
2018-06-22 19:38:23,58.33,99.98,58.35, , , ,
2018-06-22 19:53:23,58.25,99.98,58.28, , , ,
2018-06-22 20:08:23,58.10,99.98,58.12, , , ,
2018-06-22 20:23:23,58.10,99.98,58.12, , , ,
2018-06-22 20:38:23,57.94,99.98,57.97, , , ,
2018-06-22 20:53:23,57.94,99.98,57.97, , , ,
2018-06-22 21:08:23,58.10,99.98,58.12, , , ,
2018-06-22 21:23:23,57.79,99.98,57.81, , , ,
2018-06-22 21:38:23,57.71,99.98,57.74, , , ,
2018-06-22 21:53:23,57.63,99.98,57.66, , , ,
2018-06-22 22:08:23,57.48,99.98,57.50, , , ,
2018-06-22 22:23:23,57.17,99.98,57.19, , , ,
2018-06-22 22:38:23,57.09,99.98,57.12, , , ,
2018-06-22 22:53:23,57.09,99.98,57.12, , , ,
2018-06-22 23:08:23,57.01,99.98,57.04, , , ,
2018-06-22 23:23:23,57.01,99.98,57.04, , , ,
2018-06-22 23:38:23,57.01,99.98,57.04, , , ,
2018-06-22 23:53:23,57.01,99.98,57.04, , , ,
2018-06-23 00:08:23,56.94,99.98,56.96, , , ,
2018-06-23 00:23:23,56.86,99.98,56.89, , , ,
2018-06-23 00:38:23,56.55,99.98,56.58, , , ,
2018-06-23 00:53:23,56.47,99.98,56.50, , , ,
2018-06-23 01:08:23,56.47,99.98,56.50, , , ,
2018-06-23 01:23:23,56.40,99.98,56.42, , , ,
2018-06-23 01:38:23,56.32,99.98,56.34, , , ,
2018-06-23 01:53:23,56.32,99.98,56.34, , , ,
2018-06-23 02:08:23,56.32,99.98,56.34, , , ,
2018-06-23 02:23:23,56.24,99.98,56.27, , , ,
2018-06-23 02:38:23,56.24,99.98,56.27, , , ,
2018-06-23 02:53:23,56.09,99.98,56.11, , , ,
2018-06-23 03:08:23,55.93,99.98,55.96, , , ,
2018-06-23 03:23:23,55.70,99.98,55.73, , , ,
2018-06-23 03:38:23,55.47,99.98,55.49, , , ,
2018-06-23 03:53:23,55.24,99.98,55.26, , , ,
2018-06-23 04:08:23,55.24,99.98,55.26, , , ,
2018-06-23 04:23:23,55.32,99.98,55.34, , , ,
2018-06-23 04:38:23,55.47,99.98,55.49, , , ,
2018-06-23 04:53:23,55.32,99.98,55.34, , , ,
2018-06-23 05:08:23,55.39,99.98,55.42, , , ,
2018-06-23 05:23:23,55.32,99.98,55.34, , , ,
2018-06-23 05:38:23,55.32,99.98,55.34, , , ,
2018-06-23 05:53:23,55.16,99.98,55.18, , , ,
2018-06-23 06:08:23,55.08,99.98,55.11, , , ,
2018-06-23 06:23:23,55.01,99.98,55.03, , , ,
2018-06-23 06:38:23,55.16,99.98,55.18, , , ,
2018-06-23 06:53:23,55.01,99.98,55.03, , , ,
2018-06-23 07:08:23,55.16,99.98,55.18, , , ,
2018-06-23 07:23:23,55.24,99.98,55.26, , , ,
2018-06-23 07:38:23,55.16,99.98,55.18, , , ,
2018-06-23 07:53:23,54.93,99.98,54.95, , , ,
2018-06-23 08:08:23,54.85,99.98,54.87, , , ,
2018-06-23 08:23:23,54.78,99.98,54.80, , , ,
2018-06-23 08:38:23,54.93,99.98,54.95, , , ,
2018-06-23 08:53:23,55.70,99.98,55.73, , , ,
2018-06-23 09:08:23,55.78,99.98,55.80, , , ,
2018-06-23 09:23:23,55.70,99.98,55.73, , , ,
2018-06-23 09:38:23,55.78,99.98,55.80, , , ,
2018-06-23 09:53:23,56.09,99.98,56.11, , , ,
2018-06-23 10:08:23,56.40,99.98,56.42, , , ,
2018-06-23 10:23:23,56.71,99.98,56.73, , , ,
2018-06-23 10:38:23,57.48,99.98,57.50, , , ,
2018-06-23 10:53:23,57.48,99.98,57.50, , , ,
2018-06-23 11:08:23,57.48,99.98,57.50, , , ,
2018-06-23 11:23:23,57.63,99.98,57.66, , , ,
2018-06-23 11:38:23,57.48,99.98,57.50, , , ,
2018-06-23 11:53:23,57.40,99.98,57.43, , , ,
2018-06-23 12:08:23,57.17,99.98,57.19, , , ,
2018-06-23 12:23:23,57.79,99.98,57.81, , , ,
2018-06-23 12:38:23,57.79,99.98,57.81, , , ,
2018-06-23 12:53:23,58.40,99.98,58.43, , , ,
2018-06-23 13:08:23,58.71,99.98,58.74, , , ,
2018-06-23 13:23:23,59.56,99.98,59.59, , , ,
2018-06-23 13:38:23,59.56,99.98,59.59, , , ,
2018-06-23 13:53:23,59.72,99.98,59.75, , , ,
2018-06-23 14:08:23,60.10,99.98,60.13, , , ,
2018-06-23 14:23:23,60.49,99.98,60.52, , , ,
2018-06-23 14:38:23,60.10,99.98,60.13, , , ,
2018-06-23 14:53:23,60.26,99.98,60.29, , , ,
2018-06-23 15:08:23,59.95,99.98,59.98, , , ,
2018-06-23 15:23:23,59.64,99.98,59.67, , , ,
2018-06-23 15:38:23,59.33,99.98,59.36, , , ,
2018-06-23 15:53:23,59.18,99.98,59.21, , , ,
2018-06-23 16:08:23,59.02,99.98,59.05, , , ,
2018-06-23 16:23:23,58.79,99.98,58.82, , , ,
2018-06-23 16:38:23,58.71,99.98,58.74, , , ,
2018-06-23 16:53:23,58.56,99.98,58.59, , , ,
2018-06-23 17:08:23,58.56,99.98,58.59, , , ,
2018-06-23 17:23:23,58.56,99.98,58.59, , , ,
2018-06-23 17:38:23,58.48,99.98,58.51, , , ,
2018-06-23 17:53:23,58.40,99.98,58.43, , , ,
2018-06-23 18:08:23,58.02,99.98,58.05, , , ,
2018-06-23 18:23:23,57.71,99.98,57.74, , , ,
2018-06-23 18:38:23,57.63,99.98,57.66, , , ,
2018-06-23 18:53:23,57.17,99.98,57.19, , , ,
2018-06-23 19:08:23,57.25,99.98,57.27, , , ,
2018-06-23 19:23:23,57.32,99.98,57.35, , , ,
2018-06-23 19:38:23,57.25,99.98,57.27, , , ,
2018-06-23 19:53:23,57.09,99.98,57.12, , , ,
2018-06-23 20:08:23,57.09,99.98,57.12, , , ,
2018-06-23 20:23:23,57.01,99.98,57.04, , , ,
2018-06-23 20:38:23,56.94,99.98,56.96, , , ,
2018-06-23 20:53:23,56.78,99.98,56.81, , , ,
2018-06-23 21:08:23,56.55,99.98,56.58, , , ,
2018-06-23 21:23:23,56.32,99.98,56.34, , , ,
2018-06-23 21:38:23,56.09,99.98,56.11, , , ,
2018-06-23 21:53:23,55.93,99.98,55.96, , , ,
2018-06-23 22:08:23,55.93,99.98,55.96, , , ,
2018-06-23 22:23:23,55.78,99.98,55.80, , , ,
2018-06-23 22:38:23,55.78,99.98,55.80, , , ,
2018-06-23 22:53:23,55.78,99.98,55.80, , , ,
2018-06-23 23:08:23,55.78,99.98,55.80, , , ,
2018-06-23 23:23:23,55.78,99.98,55.80, , , ,
2018-06-23 23:38:23,55.78,99.98,55.80, , , ,
2018-06-23 23:53:23,55.86,99.98,55.88, , , ,
2018-06-24 00:08:23,55.78,99.98,55.80, , , ,
2018-06-24 00:23:23,55.78,99.98,55.80, , , ,
2018-06-24 00:38:23,55.55,99.98,55.57, , , ,
2018-06-24 00:53:23,55.62,99.98,55.65, , , ,
2018-06-24 01:08:23,55.62,99.98,55.65, , , ,
2018-06-24 01:23:23,55.55,99.98,55.57, , , ,
2018-06-24 01:38:23,55.55,99.98,55.57, , , ,
2018-06-24 01:53:23,55.55,99.98,55.57, , , ,
2018-06-24 02:08:23,55.47,99.98,55.49, , , ,
2018-06-24 02:23:23,55.55,99.98,55.57, , , ,
2018-06-24 02:38:23,55.47,99.98,55.49, , , ,
2018-06-24 02:53:23,55.39,99.98,55.42, , , ,
2018-06-24 03:08:23,55.39,99.98,55.42, , , ,
2018-06-24 03:23:23,55.47,99.98,55.49, , , ,
2018-06-24 03:38:23,55.39,99.98,55.42, , , ,
2018-06-24 03:53:23,55.39,99.98,55.42, , , ,
2018-06-24 04:08:23,55.55,99.98,55.57, , , ,
2018-06-24 04:23:23,55.47,99.98,55.49, , , ,
2018-06-24 04:38:23,55.47,99.98,55.49, , , ,
2018-06-24 04:53:23,55.47,99.98,55.49, , , ,
2018-06-24 05:08:23,55.55,99.98,55.57, , , ,
2018-06-24 05:23:23,55.55,99.98,55.57, , , ,
2018-06-24 05:38:23,55.47,99.98,55.49, , , ,
2018-06-24 05:53:23,55.47,99.98,55.49, , , ,
2018-06-24 06:08:23,55.55,99.98,55.57, , , ,
2018-06-24 06:23:23,55.62,99.98,55.65, , , ,
2018-06-24 06:38:23,55.62,99.98,55.65, , , ,
2018-06-24 06:53:23,55.62,99.98,55.65, , , ,
2018-06-24 07:08:23,55.70,99.98,55.73, , , ,
2018-06-24 07:23:23,55.86,99.98,55.88, , , ,
2018-06-24 07:38:23,55.70,99.98,55.73, , , ,
2018-06-24 07:53:23,55.78,99.98,55.80, , , ,
2018-06-24 08:08:23,55.93,99.98,55.96, , , ,
2018-06-24 08:23:23,56.01,99.98,56.03, , , ,
2018-06-24 08:38:23,55.93,99.98,55.96, , , ,
2018-06-24 08:53:23,56.17,99.98,56.19, , , ,
2018-06-24 09:08:23,56.78,99.98,56.81, , , ,
2018-06-24 09:23:23,57.17,99.98,57.19, , , ,
2018-06-24 09:38:23,57.40,99.98,57.43, , , ,
2018-06-24 09:53:23,57.40,99.98,57.43, , , ,
2018-06-24 10:08:23,57.56,99.98,57.58, , , ,
2018-06-24 10:23:23,57.94,99.98,57.97, , , ,
2018-06-24 10:38:23,58.25,99.98,58.28, , , ,
2018-06-24 10:53:23,57.94,99.98,57.97, , , ,
2018-06-24 11:08:23,57.56,99.98,57.58, , , ,
2018-06-24 11:23:23,57.48,99.98,57.50, , , ,
2018-06-24 11:38:23,57.48,99.98,57.50, , , ,
2018-06-24 11:53:23,57.63,99.98,57.66, , , ,
2018-06-24 12:08:23,57.86,99.98,57.89, , , ,
2018-06-24 12:23:23,57.71,99.98,57.74, , , ,
2018-06-24 12:38:23,57.94,99.98,57.97, , , ,
2018-06-24 12:53:23,58.48,99.98,58.51, , , ,
2018-06-24 13:08:23,59.10,99.98,59.13, , , ,
2018-06-24 13:23:23,58.87,99.98,58.90, , , ,
2018-06-24 13:38:23,58.64,99.98,58.66, , , ,
2018-06-24 13:53:23,58.87,99.98,58.90, , , ,
2018-06-24 14:08:23,58.40,99.98,58.43, , , ,
2018-06-24 14:23:23,58.25,99.98,58.28, , , ,
2018-06-24 14:38:23,58.25,99.98,58.28, , , ,
2018-06-24 14:53:23,58.40,99.98,58.43, , , ,
2018-06-24 15:08:23,58.40,99.98,58.43, , , ,
2018-06-24 15:23:23,58.40,99.98,58.43, , , ,
2018-06-24 15:38:23,58.33,99.98,58.35, , , ,
2018-06-24 15:53:23,58.25,99.98,58.28, , , ,
2018-06-24 16:08:23,58.17,99.98,58.20, , , ,
2018-06-24 16:23:23,58.10,99.98,58.12, , , ,
2018-06-24 16:38:23,58.25,99.98,58.28, , , ,
2018-06-24 16:53:23,58.25,99.98,58.28, , , ,
2018-06-24 17:08:23,58.17,99.98,58.20, , , ,
2018-06-24 17:23:23,58.25,99.98,58.28, , , ,
2018-06-24 17:38:23,58.17,99.98,58.20, , , ,
2018-06-24 17:53:23,58.10,99.98,58.12, , , ,
2018-06-24 18:08:23,58.10,99.98,58.12, , , ,
2018-06-24 18:23:23,58.10,99.98,58.12, , , ,
2018-06-24 18:38:23,58.02,99.98,58.05, , , ,
2018-06-24 18:53:23,57.86,99.98,57.89, , , ,
2018-06-24 19:08:23,57.79,99.98,57.81, , , ,
2018-06-24 19:23:23,57.79,99.98,57.81, , , ,
2018-06-24 19:38:23,57.79,99.98,57.81, , , ,
2018-06-24 19:53:23,57.71,99.98,57.74, , , ,
2018-06-24 20:08:23,57.63,99.98,57.66, , , ,
2018-06-24 20:23:23,57.63,99.98,57.66, , , ,
2018-06-24 20:38:23,57.48,99.98,57.50, , , ,
2018-06-24 20:53:23,57.40,99.98,57.43, , , ,
2018-06-24 21:08:23,57.09,99.98,57.12, , , ,
2018-06-24 21:23:23,57.25,99.98,57.27, , , ,
2018-06-24 21:38:23,57.32,99.98,57.35, , , ,
2018-06-24 21:53:23,57.09,99.98,57.12, , , ,
2018-06-24 22:08:23,57.17,99.98,57.19, , , ,
2018-06-24 22:23:23,57.09,99.98,57.12, , , ,
2018-06-24 22:38:23,56.94,99.98,56.96, , , ,
2018-06-24 22:53:23,56.78,99.98,56.81, , , ,
2018-06-24 23:08:23,56.86,99.98,56.89, , , ,
2018-06-24 23:23:23,56.86,99.98,56.89, , , ,
2018-06-24 23:38:23,56.78,99.98,56.81, , , ,
2018-06-24 23:53:23,56.63,99.98,56.65, , , ,
2018-06-25 00:08:23,56.55,99.98,56.58, , , ,
2018-06-25 00:23:23,56.55,99.98,56.58, , , ,
2018-06-25 00:38:23,56.71,99.98,56.73, , , ,
2018-06-25 00:53:23,56.63,99.98,56.65, , , ,
2018-06-25 01:08:23,56.63,99.98,56.65, , , ,
2018-06-25 01:23:23,56.63,99.98,56.65, , , ,
2018-06-25 01:38:23,56.55,99.98,56.58, , , ,
2018-06-25 01:53:23,56.55,99.98,56.58, , , ,
2018-06-25 02:08:23,56.55,99.98,56.58, , , ,
2018-06-25 02:23:23,56.47,99.98,56.50, , , ,
2018-06-25 02:38:23,56.47,99.98,56.50, , , ,
2018-06-25 02:53:23,56.47,99.98,56.50, , , ,
2018-06-25 03:08:23,56.40,99.98,56.42, , , ,
2018-06-25 03:23:23,56.17,99.98,56.19, , , ,
2018-06-25 03:38:23,56.01,99.98,56.03, , , ,
2018-06-25 03:53:23,55.93,99.98,55.96, , , ,
2018-06-25 04:08:23,55.70,99.98,55.73, , , ,
2018-06-25 04:23:23,55.70,99.98,55.73, , , ,
2018-06-25 04:38:23,55.70,99.98,55.73, , , ,
2018-06-25 04:53:23,55.70,99.98,55.73, , , ,
2018-06-25 05:08:23,55.55,99.98,55.57, , , ,
2018-06-25 05:23:23,55.47,99.98,55.49, , , ,
2018-06-25 05:38:23,55.39,99.98,55.42, , , ,
2018-06-25 05:53:23,55.39,99.98,55.42, , , ,
2018-06-25 06:08:23,55.47,99.98,55.49, , , ,
2018-06-25 06:23:23,55.62,99.98,55.65, , , ,
2018-06-25 06:38:23,55.78,99.98,55.80, , , ,
2018-06-25 06:53:23,55.70,99.98,55.73, , , ,
2018-06-25 07:08:23,56.17,99.98,56.19, , , ,
2018-06-25 07:23:23,56.24,99.98,56.27, , , ,
2018-06-25 07:38:23,56.40,99.98,56.42, , , ,
2018-06-25 07:53:23,56.55,99.98,56.58, , , ,
2018-06-25 08:08:23,56.47,99.98,56.50, , , ,
2018-06-25 08:23:23,57.56,99.98,57.58, , , ,
2018-06-25 08:38:23,61.72,99.98,61.76, , , ,
2018-06-25 08:53:23,61.88,99.98,61.91, , , ,
2018-06-25 09:08:23,61.11,99.98,61.14, , , ,
2018-06-25 09:23:23,60.64,99.98,60.68, , , ,
2018-06-25 09:38:23,62.96,99.98,63.00, , , ,
2018-06-25 09:53:23,62.50,99.98,62.53, , , ,
2018-06-25 10:08:23,61.65,99.98,61.68, , , ,
2018-06-25 10:23:23,61.34,99.98,61.37, , , ,
2018-06-25 10:38:23,60.34,99.98,60.37, , , ,
2018-06-25 10:53:23,59.64,99.98,59.67, , , ,
2018-06-25 11:08:23,59.41,99.98,59.44, , , ,
2018-06-25 11:23:23,59.18,99.98,59.21, , , ,
2018-06-25 11:38:23,59.10,99.98,59.13, , , ,
2018-06-25 11:53:23,59.25,99.98,59.28, , , ,
2018-06-25 12:08:23,59.33,99.98,59.36, , , ,
2018-06-25 12:23:23,60.03,99.98,60.06, , , ,
2018-06-25 12:38:23,59.72,99.98,59.75, , , ,
2018-06-25 12:53:23,59.33,99.98,59.36, , , ,
2018-06-25 13:08:23,59.18,99.98,59.21, , , ,
2018-06-25 13:23:23,58.95,99.98,58.97, , , ,
2018-06-25 13:38:23,58.87,99.98,58.90, , , ,
2018-06-25 13:53:23,58.79,99.98,58.82, , , ,
2018-06-25 14:08:23,58.71,99.98,58.74, , , ,
2018-06-25 14:23:23,58.71,99.98,58.74, , , ,
2018-06-25 14:38:23,58.64,99.98,58.66, , , ,
2018-06-25 14:53:23,58.71,99.98,58.74, , , ,
2018-06-25 15:08:23,58.71,99.98,58.74, , , ,
2018-06-25 15:23:23,58.79,99.98,58.82, , , ,
2018-06-25 15:38:23,58.79,99.98,58.82, , , ,
2018-06-25 15:53:23,59.10,99.98,59.13, , , ,
2018-06-25 16:08:23,59.02,99.98,59.05, , , ,
2018-06-25 16:23:23,58.79,99.98,58.82, , , ,
2018-06-25 16:38:23,58.71,99.98,58.74, , , ,
2018-06-25 16:53:23,58.71,99.98,58.74, , , ,
2018-06-25 17:08:23,58.71,99.98,58.74, , , ,
2018-06-25 17:23:23,58.64,99.98,58.66, , , ,
2018-06-25 17:38:23,58.56,99.98,58.59, , , ,
2018-06-25 17:53:23,58.56,99.98,58.59, , , ,
2018-06-25 18:08:23,58.40,99.98,58.43, , , ,
2018-06-25 18:23:23,58.33,99.98,58.35, , , ,
2018-06-25 18:38:23,58.17,99.98,58.20, , , ,
2018-06-25 18:53:23,58.02,99.98,58.05, , , ,
2018-06-25 19:08:23,57.94,99.98,57.97, , , ,
2018-06-25 19:23:23,57.94,99.98,57.97, , , ,
2018-06-25 19:38:23,57.94,99.98,57.97, , , ,
2018-06-25 19:53:23,57.86,99.98,57.89, , , ,
2018-06-25 20:08:23,57.63,99.98,57.66, , , ,
2018-06-25 20:23:23,57.56,99.98,57.58, , , ,
2018-06-25 20:38:23,57.25,99.98,57.27, , , ,
2018-06-25 20:53:23,57.17,99.98,57.19, , , ,
2018-06-25 21:08:23,57.17,99.98,57.19, , , ,
2018-06-25 21:23:23,57.17,99.98,57.19, , , ,
2018-06-25 21:38:23,57.09,99.98,57.12, , , ,
2018-06-25 21:53:23,57.01,99.98,57.04, , , ,
2018-06-25 22:08:23,57.01,99.98,57.04, , , ,
2018-06-25 22:23:23,57.01,99.98,57.04, , , ,
2018-06-25 22:38:23,56.78,99.98,56.81, , , ,
2018-06-25 22:53:23,56.94,99.98,56.96, , , ,
2018-06-25 23:08:23,56.94,99.98,56.96, , , ,
2018-06-25 23:23:23,56.78,99.98,56.81, , , ,
2018-06-25 23:38:23,56.78,99.98,56.81, , , ,
2018-06-25 23:53:23,56.63,99.98,56.65, , , ,
2018-06-26 00:08:23,56.40,99.98,56.42, , , ,
2018-06-26 00:23:23,56.32,99.98,56.34, , , ,
2018-06-26 00:38:23,56.24,99.98,56.27, , , ,
2018-06-26 00:53:23,56.17,99.98,56.19, , , ,
2018-06-26 01:08:23,55.93,99.98,55.96, , , ,
2018-06-26 01:23:23,55.70,99.98,55.73, , , ,
2018-06-26 01:38:23,55.70,99.98,55.73, , , ,
2018-06-26 01:53:23,55.70,99.98,55.73, , , ,
2018-06-26 02:08:23,55.70,99.98,55.73, , , ,
2018-06-26 02:23:23,55.62,99.98,55.65, , , ,
2018-06-26 02:38:23,55.55,99.98,55.57, , , ,
2018-06-26 02:53:23,55.47,99.98,55.49, , , ,
2018-06-26 03:08:23,55.39,99.98,55.42, , , ,
2018-06-26 03:23:23,55.47,99.98,55.49, , , ,
2018-06-26 03:38:23,55.39,99.98,55.42, , , ,
2018-06-26 03:53:23,55.39,99.98,55.42, , , ,
2018-06-26 04:08:23,55.39,99.98,55.42, , , ,
2018-06-26 04:23:23,55.32,99.98,55.34, , , ,
2018-06-26 04:38:23,55.39,99.98,55.42, , , ,
2018-06-26 04:53:23,55.47,99.98,55.49, , , ,
2018-06-26 05:08:23,55.47,99.98,55.49, , , ,
2018-06-26 05:23:23,55.55,99.98,55.57, , , ,
2018-06-26 05:38:23,55.55,99.98,55.57, , , ,
2018-06-26 05:53:23,55.55,99.98,55.57, , , ,
2018-06-26 06:08:23,55.55,99.98,55.57, , , ,
2018-06-26 06:23:23,55.55,99.98,55.57, , , ,
2018-06-26 06:38:23,55.55,99.98,55.57, , , ,
2018-06-26 06:53:23,55.86,99.98,55.88, , , ,
2018-06-26 07:08:23,56.09,99.98,56.11, , , ,
2018-06-26 07:23:23,56.86,99.98,56.89, , , ,
2018-06-26 07:38:23,57.63,99.98,57.66, , , ,
2018-06-26 07:53:23,57.86,99.98,57.89, , , ,
2018-06-26 08:08:23,57.71,99.98,57.74, , , ,
2018-06-26 08:23:23,57.56,99.98,57.58, , , ,
2018-06-26 08:38:23,57.94,99.98,57.97, , , ,
2018-06-26 08:53:23,58.40,99.98,58.43, , , ,
